id,accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_has_profile_pic,host_response_time,host_response_rate,host_is_superhost,number_of_reviews,review_scores_rating,neighbourhood_group_cleansed,longitude,latitude,property_type,room_type,bed_type,minimum_nights,instant_bookable,is_business_travel_ready,geometry
176355,6,2.0,2,244,98,500,69,4,0.895764587,200.0,t,1.0,100.0,1,17,83.0,Friedrichshain-Kreuzberg,13.3911069,52.50147592,0,1,Real Bed,1,1,f,POINT (13.39110689609045 52.50147591952889)
176396,2,2.0,3,20,20,0,10,1,8.504531407,12.0,t,NaN,NaN,1,11,94.0,Reinickendorf,13.35079086,52.57202836,0,0,Real Bed,1,0,f,POINT (13.35079085702725 52.57202835593741)
176852,2,1.0,1,50,30,350,5,2,2.713187651,57.01483022,t,2.0,100.0,1,1,80.0,Friedrichshain-Kreuzberg,13.4408897,52.49300268,0,1,Real Bed,3,1,f,POINT (13.44088969665879 52.49300268275331)
177486,3,1.0,1,59,30,250,19,2,5.849095633,48.0,t,2.0,100.0,1,39,93.0,Charlottenburg-Wilm.,13.32715762,52.47893832,0,1,Real Bed,2,1,f,POINT (13.32715762180775 52.478938320034)
178347,3,1.0,1,75,40,300,25,1,2.298400173,53.0,t,NaN,NaN,1,71,97.0,Neukölln,13.42895572,52.48865417,0,1,Real Bed,2,1,f,POINT (13.42895571807714 52.48865416928278)
180440,1,1.0,1,39,30,100,0,1,6.945325008,30.0,t,NaN,NaN,1,18,96.0,Charlottenburg-Wilm.,13.3016194,52.50064757,0,1,Real Bed,60,1,f,POINT (13.30161939950492 52.50064756935614)
181160,1,1.0,1,39,0,0,0,1,1.675877959,44.62944084,t,NaN,NaN,0,385,98.0,Friedrichshain-Kreuzberg,13.42100042,52.49172696,11,0,Real Bed,2,1,f,POINT (13.42100041983665 52.49172695564685)
183206,2,1.0,1,64,25,100,10,1,2.89934657,35.0,t,0.0,100.0,0,389,92.0,Mitte,13.38985627,52.52735492,0,1,Real Bed,1,0,f,POINT (13.38985627131661 52.52735491907917)
183918,3,1.0,1,35,15,100,5,1,6.127531748,50.39523885,t,NaN,NaN,1,15,84.0,Pankow,13.41293766,52.55762501,0,0,Real Bed,15,1,f,POINT (13.41293765906797 52.55762500687087)
183988,5,1.0,1,100,50,200,15,3,6.87103665,83.78407975,t,0.0,100.0,0,350,94.0,Charlottenburg-Wilm.,13.30269749,52.50102763,0,1,Real Bed,2,0,f,POINT (13.30269749491523 52.50102762775477)
183996,6,2.5,4,375,100,1000,50,6,4.645237454,190.0,t,NaN,NaN,0,36,98.0,Pankow,13.41853581,52.54362828,1,1,Real Bed,2,1,f,POINT (13.41853580790239 52.54362828315854)
185960,1,1.5,1,29,20,0,0,1,3.017671429,150.0,t,2.0,100.0,1,14,93.0,Neukölln,13.43555252,52.48350793,8,0,Real Bed,7,1,f,POINT (13.43555252291562 52.48350793185751)
186851,2,1.0,1,32,0,960,0,2,3.912362217,46.36259388,t,2.0,100.0,1,51,93.0,Tempelhof - Schöneberg,13.34872956,52.49283186,0,1,Real Bed,62,1,f,POINT (13.34872956356016 52.49283185683647)
186908,4,1.0,1,45,30,100,25,1,21.56147281,63.0,t,NaN,NaN,1,2,100.0,Treptow - Köpenick,13.65115684,52.38057986,13,1,Real Bed,2,1,f,POINT (13.65115683520295 52.38057986494855)
186999,10,1.5,2,120,50,200,25,2,21.68611021,104.7051357,t,NaN,NaN,1,7,77.0,Treptow - Köpenick,13.65123141,52.37886768,3,1,Real Bed,3,0,f,POINT (13.65123140972705 52.37886768122416)
187206,1,1.0,1,25,0,0,0,1,6.822703895,37.9849029,t,0.0,100.0,0,224,96.0,Mitte,13.38802157,52.56334467,0,0,Real Bed,2,0,f,POINT (13.38802157358091 52.5633446672036)
187326,2,1.0,1,59,35,300,15,1,9.895131449,62.42595421,t,0.0,100.0,0,63,97.0,Steglitz - Zehlendorf,13.29434208,52.44409411,0,1,Real Bed,3,0,f,POINT (13.29434207650248 52.44409410904785)
188565,5,1.0,1,86,50,1800,20,1,12.47420124,85.58934715,t,0.0,100.0,1,4,NaN,Reinickendorf,13.26306494,52.57502565,14,1,Real Bed,1,0,f,POINT (13.26306494395348 52.57502564660641)
188922,3,1.0,1,45,40,200,5,1,3.163235527,67.0,t,NaN,NaN,1,14,86.0,Pankow,13.41471058,52.53049239,0,1,Real Bed,28,1,f,POINT (13.41471057804876 52.53049238521453)
189288,4,1.0,2,100,40,150,15,2,5.247905247,90.0,t,NaN,NaN,1,63,94.0,Pankow,13.45552782,52.53814328,6,1,Real Bed,3,1,f,POINT (13.45552781983166 52.5381432842613)
190448,4,1.0,0,50,0,0,10,2,7.858517426,60.0,t,2.0,100.0,1,3,100.0,Neukölln,13.46192776,52.44148568,7,1,Real Bed,2,1,f,POINT (13.46192775672965 52.44148568338186)
191023,2,1.0,1,49,10,250,25,1,1.026454948,49.0,t,NaN,NaN,0,40,95.0,Mitte,13.40751409,52.51178126,0,0,Real Bed,1,1,f,POINT (13.40751409416971 52.51178126319939)
192052,4,1.0,0,79,35,0,5,2,3.051056928,90.0,t,0.0,100.0,0,212,96.0,Mitte,13.3932742,52.52940391,0,1,Real Bed,2,0,f,POINT (13.39327420282074 52.52940390732017)
192103,4,1.0,1,75,35,0,5,2,3.097013906,40.0,t,0.0,100.0,0,253,97.0,Mitte,13.39171134,52.52957871,0,1,Real Bed,2,0,f,POINT (13.39171134075216 52.52957871113232)
192499,2,1.0,1,49,0,0,10,1,1.533685739,54.67420488,t,NaN,NaN,0,398,98.0,Friedrichshain-Kreuzberg,13.42114888,52.49364793,11,0,Real Bed,2,1,f,POINT (13.42114888282143 52.4936479305933)
193625,2,1.0,1,38,0,0,18,1,2.949228589,215.0,t,NaN,NaN,1,341,94.0,Mitte,13.3888951,52.52761931,0,0,Real Bed,3,0,f,POINT (13.38889510115516 52.52761930911125)
194374,5,1.0,2,65,40,0,25,1,7.571846151,10.0,t,0.0,100.0,1,33,84.0,Lichtenberg,13.50793694,52.47739016,3,1,Real Bed,3,1,f,POINT (13.50793694149719 52.47739015881721)
194465,2,1.5,1,75,35,250,15,1,3.389403647,10.0,t,0.0,100.0,0,132,98.0,Friedrichshain-Kreuzberg,13.44498389,52.52044226,2,0,Real Bed,3,0,f,POINT (13.44498388577743 52.52044226376554)
194546,4,1.0,1,75,35,0,19,2,0.99983377,300.0,t,0.0,90.0,1,90,90.0,Mitte,13.41792918,52.50604469,0,1,Real Bed,4,0,f,POINT (13.41792917885512 52.50604469012276)
194694,2,1.0,1,38,17,100,0,1,6.050614839,50.0,t,0.0,100.0,0,101,94.0,Lichtenberg,13.4921447,52.51244743,0,0,Real Bed,3,0,f,POINT (13.49214469696233 52.51244743327123)
195467,4,1.0,2,89,30,200,7,2,4.473088499,60.0,t,2.0,50.0,1,6,95.0,Friedrichshain-Kreuzberg,13.46872818,52.49420771,3,0,Real Bed,2,1,f,POINT (13.46872817719836 52.49420770930038)
196149,4,1.0,2,74,35,150,25,2,3.13002586,78.09018686,t,1.0,100.0,1,301,87.0,Mitte,13.40357231,52.53092444,0,1,Real Bed,2,0,f,POINT (13.4035723112479 52.53092443537318)
196285,2,1.0,0,50,25,0,10,1,1.461687104,38.0,t,1.0,100.0,0,92,95.0,Friedrichshain-Kreuzberg,13.4234797,52.49689828,0,1,Real Bed,3,1,f,POINT (13.42347970161167 52.49689827689657)
197291,2,1.0,1,120,0,100,15,2,9.088838331,76.02421951,t,0.0,100.0,1,27,95.0,Pankow,13.44377284,52.5808857,0,1,Real Bed,1,1,f,POINT (13.4437728400393 52.58088569648626)
198584,1,2.0,1,38,30,200,25,1,5.453384697,25.0,t,1.0,90.0,1,9,93.0,Charlottenburg-Wilm.,13.32385619,52.49888916,0,0,Real Bed,7,1,f,POINT (13.32385619212689 52.498889160288)
198896,2,1.5,1,25,0,0,10,1,4.15150292,20.0,t,NaN,NaN,1,10,83.0,Tempelhof - Schöneberg,13.35450253,52.48087998,0,0,Real Bed,1,1,f,POINT (13.35450253098675 52.4808799803706)
200125,4,1.0,2,89,40,0,29,2,14.28510363,80.04606872,f,NaN,NaN,1,0,NaN,Steglitz - Zehlendorf,13.22265649,52.43736999,1,1,Real Bed,4,1,f,POINT (13.22265649355244 52.43736999319606)
201224,2,1.0,1,88,49,0,30,2,3.060763868,82.14885596,t,0.0,100.0,1,189,96.0,Mitte,13.35903345,52.50448479,0,1,Real Bed,3,0,f,POINT (13.35903344819543 52.50448478862109)
203634,4,2.0,2,125,70,750,25,2,4.536067477,10.0,t,0.0,100.0,1,110,98.0,Pankow,13.41525069,52.54301026,1,1,Real Bed,4,0,f,POINT (13.41525069008225 52.54301025680194)
204617,2,1.0,1,50,10,0,0,3,7.416710821,15.0,t,NaN,NaN,1,2,100.0,Charlottenburg-Wilm.,13.2946603,52.50516592,0,1,Real Bed,1,0,f,POINT (13.2946603001323 52.5051659150046)
205296,4,1.0,2,100,60,0,20,2,11.98106423,100.0,t,3.0,0.0,1,0,NaN,Neukölln,13.50031407,52.41234996,0,1,Real Bed,5,1,f,POINT (13.50031407305629 52.41234995666814)
206021,1,1.0,1,35,50,385,35,1,7.488797055,65.70205879,t,0.0,100.0,1,5,92.0,Charlottenburg-Wilm.,13.29949436,52.52464161,0,0,Real Bed,3,0,f,POINT (13.29949436294572 52.52464160751246)
206454,2,1.0,1,70,30,150,10,1,3.259399168,65.19739009,t,0.0,100.0,1,22,99.0,Mitte,13.40097022,52.53202563,0,1,Real Bed,3,1,f,POINT (13.40097022182888 52.53202563222982)
207740,5,2.0,3,195,75,500,0,1,2.155832517,124.8799625,t,NaN,NaN,1,7,100.0,Friedrichshain-Kreuzberg,13.43577884,52.50041701,0,1,Real Bed,3,1,f,POINT (13.43577883838185 52.5004170147493)
208495,2,1.0,1,150,30,300,20,1,4.17108288,95.24063675,t,NaN,NaN,1,0,NaN,Friedrichshain-Kreuzberg,13.46357922,52.51274965,0,1,Real Bed,2,1,f,POINT (13.46357921736061 52.51274964636898)
209649,2,1.0,1,200,45,0,15,1,6.961085695,30.0,t,2.0,100.0,1,31,99.0,Charlottenburg-Wilm.,13.3021617,52.51079406,0,0,Real Bed,7,1,f,POINT (13.30216170374041 52.51079405546008)
210734,5,1.0,1,165,38,0,10,4,5.243041266,10.0,t,NaN,NaN,0,245,94.0,Mitte,13.334157,52.52297571,0,1,Real Bed,3,0,f,POINT (13.33415700339061 52.5229757133339)
214491,1,1.0,1,35,30,0,30,1,2.503214627,61.41989661,t,0.0,100.0,0,161,96.0,Mitte,13.38191871,52.5207626,0,0,Real Bed,1,1,f,POINT (13.38191870902559 52.5207625967276)
214518,1,0.0,1,51,5,500,20,1,7.26651218,10.0,t,0.0,100.0,1,7,83.0,Charlottenburg-Wilm.,13.30055755,52.51993425,0,0,Real Bed,1,0,f,POINT (13.3005575479819 52.51993424747275)
214784,2,1.0,1,35,20,0,20,1,2.094575232,57.54536758,t,0.0,100.0,0,189,98.0,Neukölln,13.4269673,52.49004436,0,0,Real Bed,2,0,f,POINT (13.42696729841142 52.49004436101274)
214855,3,1.0,1,45,0,0,15,1,3.3535179,57.08366379,t,NaN,NaN,0,195,94.0,Mitte,13.35464669,52.50183957,0,0,Real Bed,3,0,f,POINT (13.35464668564105 52.50183956508407)
220445,2,1.0,1,60,75,200,0,2,7.486985661,15.0,t,NaN,NaN,1,16,93.0,Charlottenburg-Wilm.,13.29955784,52.52470399,0,1,Real Bed,30,1,f,POINT (13.29955783903741 52.52470399077789)
220808,2,0.5,1,45,20,0,20,1,9.62688173,11.0,t,NaN,NaN,1,29,96.0,Steglitz - Zehlendorf,13.32693122,52.43010436,0,0,Real Bed,2,1,f,POINT (13.32693121803587 52.43010435885503)
221015,4,1.0,2,75,30,0,10,2,5.515883132,55.0,t,NaN,NaN,0,413,96.0,Mitte,13.35147394,52.54062968,0,1,Real Bed,1,0,f,POINT (13.35147394416168 52.54062967749624)
222784,2,1.0,1,69,60,500,10,1,5.260047505,69.35379844,t,1.0,100.0,1,195,94.0,Mitte,13.34036669,52.52980344,0,1,Real Bed,60,1,f,POINT (13.34036669128076 52.529803443196)
223622,3,1.0,1,45,50,400,15,1,3.01137073,48.0,t,NaN,NaN,1,6,100.0,Friedrichshain-Kreuzberg,13.44384852,52.5150299,0,1,Real Bed,2,1,f,POINT (13.4438485220157 52.5150298964593)
226925,4,1.0,1,50,30,100,25,1,21.77377857,61.97761109,t,NaN,NaN,1,2,100.0,Treptow - Köpenick,13.65278723,52.3787808,0,1,Real Bed,2,0,f,POINT (13.65278722669612 52.37878080449927)
227072,5,2.0,3,110,40,0,20,4,3.696347295,99.13626613,t,NaN,NaN,1,29,98.0,Mitte,13.40543524,52.53601084,0,1,Real Bed,5,1,f,POINT (13.40543523873005 52.53601083929215)
228964,1,1.0,1,95,20,850,18,1,2.411412561,76.1374095,t,1.0,100.0,1,19,98.0,Mitte,13.40735961,52.52437689,0,0,Futon,1,1,f,POINT (13.40735961312026 52.52437689318986)
229075,4,1.0,2,75,35,200,10,2,1.931970043,70.0,t,1.0,100.0,1,41,97.0,Friedrichshain-Kreuzberg,13.42912939,52.49435563,0,1,Real Bed,14,1,f,POINT (13.42912938613076 52.49435563389957)
229099,1,1.0,1,30,0,0,10,1,14.10060886,15.0,t,NaN,NaN,0,200,99.0,Treptow - Köpenick,13.53373112,52.40354899,3,0,Real Bed,1,1,f,POINT (13.53373111737312 52.40354899284035)
229348,2,1.0,1,65,29,150,10,2,4.650047619,62.45365044,t,NaN,NaN,1,51,91.0,Mitte,13.34149266,52.51992057,0,1,Real Bed,5,1,f,POINT (13.34149265856328 52.51992057425588)
229363,2,1.0,1,65,29,150,10,2,4.630633413,62.46209219,t,NaN,NaN,1,35,90.0,Mitte,13.34352668,52.5220722,0,1,Real Bed,4,1,f,POINT (13.34352668268552 52.52207220205808)
229776,2,1.0,1,46,10,0,8,1,2.845961878,10.0,t,0.0,100.0,0,106,97.0,Mitte,13.40633745,52.528338,0,0,Real Bed,3,1,f,POINT (13.40633745049505 52.52833799965169)
230611,8,2.5,4,65,200,2400,10,4,12.27091228,19.0,t,NaN,NaN,1,7,100.0,Tempelhof - Schöneberg,13.39163255,52.39268773,3,1,Real Bed,60,1,f,POINT (13.3916325523178 52.392687726133)
230824,3,1.0,1,28,20,89,22,1,4.486617916,25.0,t,2.0,80.0,0,130,96.0,Friedrichshain-Kreuzberg,13.47011758,52.50684081,0,0,Real Bed,1,1,f,POINT (13.47011758227004 52.50684081443354)
231220,1,1.0,1,30,30,150,0,1,8.146009105,43.64697743,t,1.0,100.0,1,18,92.0,Charlottenburg-Wilm.,13.28474278,52.51190028,0,1,Real Bed,60,1,f,POINT (13.28474277588671 52.51190027747298)
231598,2,1.0,1,49,70,0,5,2,3.773867753,30.0,t,NaN,NaN,1,62,93.0,Tempelhof - Schöneberg,13.3514363,52.49176349,0,1,Real Bed,60,1,f,POINT (13.35143630246157 52.4917634859783)
231853,2,1.0,1,55,30,500,0,1,1.699962915,57.58838453,t,1.0,100.0,1,7,97.0,Friedrichshain-Kreuzberg,13.42923176,52.50181659,0,1,Real Bed,60,1,f,POINT (13.4292317612956 52.50181659449092)
233083,2,1.0,1,98,75,1000,15,2,7.324408072,70.0,t,2.0,100.0,1,36,99.0,Charlottenburg-Wilm.,13.29597301,52.50397219,0,1,Real Bed,60,1,f,POINT (13.29597301161805 52.50397219242038)
233453,2,1.0,1,32,20,0,13,1,3.050759028,40.0,t,NaN,NaN,1,30,99.0,Neukölln,13.43728219,52.48417094,0,0,Real Bed,2,1,f,POINT (13.43728218701879 52.48417093894849)
233770,4,1.0,1,55,25,0,12,2,14.09559905,59.25543848,t,NaN,NaN,1,15,92.0,Marzahn - Hellersdorf,13.60760818,52.47587686,0,1,Real Bed,2,1,f,POINT (13.60760817853903 52.47587685980947)
235766,2,1.0,1,39,20,0,0,1,3.465024489,48.706109,t,3.0,0.0,1,42,94.0,Mitte,13.40105082,52.53388174,0,1,Real Bed,120,1,f,POINT (13.40105081981743 52.53388173529454)
236509,4,1.0,2,82,30,0,6,2,1.743677818,30.0,t,1.0,100.0,1,39,98.0,Mitte,13.41854931,52.51578831,0,1,Real Bed,90,1,f,POINT (13.41854931265548 52.51578831180304)
236552,4,1.0,1,46,35,0,28,2,1.839178689,24.0,t,0.0,100.0,0,277,97.0,Friedrichshain-Kreuzberg,13.42980838,52.49730849,0,0,Real Bed,1,1,f,POINT (13.42980838265653 52.497308494374)
237038,1,2.0,1,60,0,0,40,1,1.794241984,81.09757012,t,0.0,100.0,0,127,98.0,Mitte,13.38140074,52.51104568,8,0,Real Bed,2,1,f,POINT (13.38140073708844 52.51104568434585)
237359,2,1.0,1,60,30,0,15,1,12.73045671,43.0,t,NaN,NaN,1,3,93.0,Reinickendorf,13.27839706,52.58796885,0,1,Real Bed,5,1,f,POINT (13.27839705560499 52.58796884506985)
237670,3,1.0,0,43,15,0,5,1,7.825963568,51.81957193,t,2.0,100.0,1,5,85.0,Neukölln,13.46075331,52.4414161,0,1,Real Bed,2,1,f,POINT (13.46075330523135 52.44141610069693)
238275,4,1.0,2,85,30,0,10,1,2.433360075,60.0,t,0.0,100.0,1,7,89.0,Mitte,13.40345784,52.52465725,0,1,Real Bed,8,0,f,POINT (13.40345784259703 52.52465725000481)
238396,2,1.0,1,60,25,0,0,1,3.349238983,32.0,t,0.0,100.0,0,373,96.0,Pankow,13.41519397,52.5321412,0,1,Real Bed,3,0,f,POINT (13.41519397259937 52.5321411985643)
238569,2,1.0,1,58,35,0,8,1,5.305419321,45.0,t,2.0,50.0,1,80,90.0,Pankow,13.4041589,52.55049051,0,0,Real Bed,4,1,f,POINT (13.40415890238529 52.55049051460124)
239139,2,1.0,1,55,35,299,20,2,3.745296408,46.0,t,0.0,100.0,0,101,96.0,Mitte,13.39794951,52.53624689,0,0,Real Bed,90,1,f,POINT (13.39794951411197 52.53624688585295)
239314,2,1.0,1,30,20,0,20,1,4.486114779,25.0,t,2.0,80.0,0,55,97.0,Friedrichshain-Kreuzberg,13.47025592,52.50583364,0,0,Real Bed,1,1,f,POINT (13.47025591897794 52.50583363964932)
240169,2,1.0,1,31,25,150,12,1,3.478374566,10.0,t,NaN,NaN,0,146,92.0,Neukölln,13.43787428,52.47917044,0,0,Real Bed,3,0,f,POINT (13.43787428497037 52.47917043761137)
240735,1,2.0,1,35,35,100,20,1,10.41782291,20.0,t,1.0,100.0,1,16,100.0,Marzahn - Hellersdorf,13.55798305,52.49957829,3,0,Real Bed,5,1,f,POINT (13.55798304619143 52.49957828921166)
242366,2,1.0,1,45,49,200,18,2,3.916806857,63.218109,t,0.0,100.0,1,105,79.0,Mitte,13.3578073,52.52386781,0,1,Real Bed,2,0,f,POINT (13.35780729845326 52.52386780579636)
242794,2,2.0,1,100,60,400,0,2,3.732510507,85.16376797,t,1.0,100.0,0,42,93.0,Friedrichshain-Kreuzberg,13.45561449,52.51487096,0,1,Real Bed,4,1,f,POINT (13.45561448958188 52.51487095989102)
242908,4,1.0,1,95,38,0,0,1,18.93171842,66.26891051,t,NaN,NaN,1,0,NaN,Steglitz - Zehlendorf,13.16417768,52.41557846,1,1,Real Bed,5,0,f,POINT (13.16417768227419 52.4155784634174)
242927,4,1.0,1,95,38,0,0,1,18.90204537,66.28181305,t,NaN,NaN,1,1,80.0,Steglitz - Zehlendorf,13.1644643,52.41580606,1,1,Real Bed,5,1,f,POINT (13.16446430171684 52.41580605640964)
242978,4,1.0,0,63,20,150,5,2,5.738907061,45.0,t,NaN,NaN,1,73,87.0,Mitte,13.3302095,52.528039,0,1,Real Bed,2,0,f,POINT (13.33020950403227 52.52803899815502)
243057,5,1.0,1,175,80,750,45,4,5.596652084,127.7901672,t,0.0,100.0,1,24,93.0,Mitte,13.33531985,52.53067178,0,1,Real Bed,2,0,f,POINT (13.33531984932671 52.53067177517643)
243063,5,1.0,2,130,55,100,11,2,3.002474463,93.80557459,t,1.0,96.0,1,179,90.0,Mitte,13.39067005,52.52850021,0,1,Real Bed,1,1,f,POINT (13.39067005162565 52.52850021063429)
243081,8,1.0,2,120,60,100,16,2,3.083902229,100.0,t,1.0,96.0,1,150,94.0,Mitte,13.39084305,52.52930034,0,1,Real Bed,1,1,f,POINT (13.39084305411708 52.52930033581392)
243238,4,1.0,2,64,0,100,15,2,8.950844336,52.0,t,0.0,100.0,1,69,87.0,Treptow - Köpenick,13.49777752,52.44595824,0,1,Real Bed,2,0,f,POINT (13.49777751748609 52.44595823727052)
244425,3,1.0,1,55,50,800,10,2,3.991543836,66.78710407,t,2.0,86.0,1,163,93.0,Tempelhof - Schöneberg,13.34532696,52.50040186,0,1,Real Bed,90,1,f,POINT (13.3453269564974 52.50040186218021)
244924,3,1.0,1,29,15,100,15,1,3.579797728,54.36570942,t,2.0,64.0,1,62,91.0,Tempelhof - Schöneberg,13.36003534,52.48504389,0,0,Real Bed,1,1,f,POINT (13.36003533564739 52.48504389136357)
245744,6,1.0,3,150,45,120,0,1,2.324782623,100.0,t,0.0,100.0,1,104,90.0,Mitte,13.39059211,52.52198361,0,1,Real Bed,3,0,f,POINT (13.39059211057378 52.52198360873712)
245809,4,1.0,1,76,40,100,20,2,5.182537481,75.9583883,t,NaN,NaN,1,32,83.0,Pankow,13.43987378,52.54401213,1,1,Real Bed,2,0,f,POINT (13.43987378457797 52.54401213473803)
245827,4,1.0,1,79,40,100,20,2,1.0056861,48.0,t,NaN,NaN,1,67,89.0,Mitte,13.40052824,52.51154682,0,1,Real Bed,2,0,f,POINT (13.40052824416994 52.51154682256971)
248192,3,1.0,0,49,59,0,9,1,3.886409801,63.41655635,t,0.0,100.0,1,119,87.0,Tempelhof - Schöneberg,13.3473331,52.49781992,0,1,Real Bed,1,0,f,POINT (13.34733310073129 52.49781992378068)
248375,3,1.5,1,45,20,200,10,1,6.278362169,15.0,t,NaN,NaN,0,12,100.0,Charlottenburg-Wilm.,13.31183831,52.50822825,0,0,Real Bed,14,1,f,POINT (13.3118383137475 52.50822824821179)
249220,3,1.0,1,45,0,0,0,1,6.566451142,48.55982198,t,NaN,NaN,1,5,92.0,Charlottenburg-Wilm.,13.31363802,52.48158635,0,0,Real Bed,2,1,f,POINT (13.31363801729039 52.48158635380172)
249419,2,1.0,1,91,0,0,0,1,4.686694711,61.77174285,t,NaN,NaN,0,148,97.0,Pankow,13.42486761,52.54300023,2,1,Real Bed,3,0,f,POINT (13.42486761277458 52.54300023226586)
250007,4,1.0,1,69,30,0,10,2,3.658020953,67.94289255,t,0.0,100.0,0,114,94.0,Tempelhof - Schöneberg,13.35171087,52.4948747,0,1,Real Bed,2,0,f,POINT (13.35171087023955 52.4948746989508)
250023,6,1.0,2,70,31,0,12,2,4.631324248,68.0,t,NaN,NaN,1,44,89.0,Charlottenburg-Wilm.,13.33625613,52.49771085,0,1,Real Bed,90,1,f,POINT (13.33625612914783 52.49771085347567)
250067,2,1.0,2,55,50,350,5,2,3.326627245,57.0,t,NaN,NaN,1,3,93.0,Neukölln,13.44386041,52.48514349,0,1,Real Bed,4,1,f,POINT (13.44386040507997 52.48514348949563)
250121,1,1.0,1,45,0,0,0,1,3.190899058,45.85920659,t,2.0,100.0,1,6,100.0,Pankow,13.40812862,52.53137275,3,0,Real Bed,3,1,f,POINT (13.40812861700558 52.53137274624412)
250138,2,1.0,1,50,0,0,0,1,3.142130723,49.5383821,t,2.0,100.0,1,3,100.0,Pankow,13.40698975,52.53098335,3,0,Real Bed,7,1,f,POINT (13.40698974668393 52.53098335204725)
250171,2,1.0,1,55,0,0,0,1,3.06714225,51.14476614,t,2.0,100.0,1,8,76.0,Pankow,13.40789141,52.53026795,3,0,Real Bed,3,1,f,POINT (13.40789141195877 52.53026794775352)
250253,6,2.0,2,93,50,100,11,2,6.846413808,68.0,t,NaN,NaN,1,14,86.0,Charlottenburg-Wilm.,13.30645993,52.5187422,0,1,Real Bed,3,1,f,POINT (13.30645992534407 52.51874220456371)
250376,8,1.0,1,175,40,300,45,1,3.418774348,129.2049905,t,NaN,NaN,0,94,96.0,Friedrichshain-Kreuzberg,13.45228582,52.51213227,2,0,Real Bed,2,1,f,POINT (13.45228582466996 52.51213227314229)
250684,4,1.0,1,95,0,0,0,1,3.034053075,67.91775753,t,2.0,100.0,1,14,97.0,Pankow,13.40779664,52.52997409,3,0,Real Bed,3,1,f,POINT (13.40779664473096 52.52997409417848)
250687,3,1.0,1,52,25,0,18,1,3.559316709,64.08587073,t,0.0,100.0,0,28,94.0,Tempelhof - Schöneberg,13.36052788,52.48492593,0,1,Real Bed,3,0,f,POINT (13.36052788401091 52.48492592550736)
250704,4,1.0,1,59,39,0,18,2,9.086209687,20.0,t,NaN,NaN,1,18,99.0,Tempelhof - Schöneberg,13.37528516,52.42298085,0,1,Real Bed,3,1,f,POINT (13.37528516381857 52.422980853318)
250707,4,1.0,1,58,35,100,10,1,6.713990885,48.0,t,NaN,NaN,1,4,90.0,Charlottenburg-Wilm.,13.30838564,52.51851396,0,1,Real Bed,3,1,f,POINT (13.30838563716663 52.51851396171647)
250729,6,1.0,2,72,50,100,11,2,5.35766568,75.91724828,t,NaN,NaN,1,1,80.0,Tempelhof - Schöneberg,13.34768074,52.46903799,0,1,Real Bed,3,1,f,POINT (13.34768074226484 52.46903798906477)
250753,6,1.5,2,95,50,100,10,2,2.688759949,73.0,t,NaN,NaN,1,7,97.0,Mitte,13.36466023,52.50026036,1,1,Real Bed,3,1,f,POINT (13.36466023094368 52.50026036393858)
251398,2,1.0,1,40,0,0,10,1,15.52972204,45.75559838,t,1.0,100.0,0,26,97.0,Spandau,13.17573477,52.51604141,3,0,Real Bed,1,1,f,POINT (13.17573476978597 52.51604140777268)
251548,4,1.0,2,55,39,400,30,2,1.489282235,14.0,t,0.0,100.0,1,30,93.0,Friedrichshain-Kreuzberg,13.42512797,52.49870834,0,1,Real Bed,1,0,f,POINT (13.42512797063078 52.49870834159911)
252664,2,1.0,1,79,30,400,10,1,4.161683177,68.48459396,t,1.0,80.0,0,51,97.0,Mitte,13.3911052,52.53935111,0,1,Real Bed,2,1,f,POINT (13.39110520354924 52.53935111354191)
252699,4,1.0,1,56,60,1600,20,2,3.390176557,78.29351393,t,NaN,NaN,1,2,100.0,Friedrichshain-Kreuzberg,13.45033014,52.51461466,0,1,Real Bed,60,1,f,POINT (13.45033013609205 52.51461465918753)
252933,1,1.0,1,32,10,0,20,1,3.692641777,25.0,t,0.0,100.0,0,111,94.0,Tempelhof - Schöneberg,13.3500933,52.49838863,0,0,Real Bed,2,1,f,POINT (13.35009329787413 52.49838863133127)
252967,4,2.0,1,32,15,0,16,1,4.65489621,67.96809218,t,1.0,100.0,1,40,91.0,Friedrichshain-Kreuzberg,13.47145543,52.51144119,0,0,Real Bed,2,1,f,POINT (13.47145543259036 52.51144118745294)
252993,5,2.0,1,32,15,0,16,1,4.682807039,70.0401485,t,1.0,100.0,1,131,91.0,Friedrichshain-Kreuzberg,13.47165197,52.51206995,0,0,Real Bed,2,1,f,POINT (13.47165196799569 52.51206994915768)
253005,2,2.0,1,28,15,0,16,1,4.594772915,5.0,t,1.0,100.0,1,30,92.0,Friedrichshain-Kreuzberg,13.47062244,52.51122422,0,0,Real Bed,2,1,f,POINT (13.47062243909013 52.51122421669525)
253128,2,1.0,1,49,33,100,21,1,2.084503342,64.57092315,t,0.0,100.0,1,63,95.0,Neukölln,13.42830995,52.49114252,0,0,Real Bed,3,0,f,POINT (13.42830994500928 52.49114251607383)
254576,2,1.0,1,70,40,0,10,2,6.797487415,64.10936794,t,1.0,75.0,1,6,100.0,Charlottenburg-Wilm.,13.30374134,52.5027967,0,1,Real Bed,91,1,f,POINT (13.30374134139672 52.50279670290972)
